Date,Stock Close Price,,Date,Stock Close Price
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
2/4/2011,13.7597,,4/12/2011,14.5621
2/7/2011,13.8588,,4/13/2011,15.2754
2/8/2011,13.7399,,4/14/2011,14.8098
2/9/2011,13.7746,,4/15/2011,14.7801
2/10/2011,13.7201,,4/18/2011,14.572
2/11/2011,13.839,,4/19/2011,14.7404
2/14/2011,13.9578,,4/20/2011,15.0376
2/15/2011,13.7795,,4/21/2011,15.1268
2/16/2011,15.4141,,4/25/2011,15.2357
2/17/2011,15.1961,,4/26/2011,15.6023
2/18/2011,15.2853,,4/27/2011,15.523
2/22/2011,15.0029,,4/28/2011,15.6815
2/23/2011,14.9683,,4/29/2011,15.3249
2/24/2011,14.9088,,5/2/2011,15.2952
2/25/2011,14.9881,,5/3/2011,15.6518
2/28/2011,15.6815,,5/4/2011,15.6914
3/1/2011,15.258,,5/5/2011,15.7311
3/2/2011,15.2952,,5/6/2011,15.8598
3/3/2011,15.5825,,5/9/2011,16.0381
3/4/2011,15.4512,,5/10/2011,16.2561
3/7/2011,15.2456,,5/11/2011,16.5731
3/8/2011,15.3853,,5/12/2011,16.5037
3/9/2011,15.2853,,5/13/2011,16.2165
3/10/2011,15.0971,,5/16/2011,15.8499
3/11/2011,15.1367,,5/17/2011,15.7509
3/14/2011,14.8296,,5/18/2011,16.5929
3/15/2011,14.5621,,5/19/2011,16.1867
3/16/2011,14.0916,,5/20/2011,15.8598
3/17/2011,13.9777,,5/23/2011,15.3447
3/18/2011,14.3739,,5/24/2011,15.3051
3/21/2011,14.572,,5/25/2011,15.3645
3/22/2011,14.5745,,5/26/2011,15.6518
3/23/2011,14.9386,,5/27/2011,15.6419
3/24/2011,14.998,,5/31/2011,15.9292
3/25/2011,14.9187,,6/1/2011,15.4487
3/28/2011,14.6513,,6/2/2011,15.6171
3/29/2011,14.6315,,6/3/2011,15.4438
3/30/2011,14.5027,,6/6/2011,15.7558
3/31/2011,14.3739,,6/7/2011,15.7509
4/1/2011,14.2055,,6/8/2011,15.4933
4/4/2011,14.1163,,6/9/2011,15.523
4/5/2011,14.2947,,6/10/2011,15.3199
4/6/2011,14.6414,,6/13/2011,15.632
4/7/2011,14.7008,,6/14/2011,15.9638
4/8/2011,14.4333,,6/15/2011,15.84
4/11/2011,14.4631,,6/16/2011,15.8499
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
6/17/2011,15.8648,,8/23/2011,14.5423
6/20/2011,16.0381,,8/24/2011,14.5423
6/21/2011,16.1768,,8/25/2011,14.0767
6/22/2011,16.058,,8/26/2011,14.5522
6/23/2011,16.1174,,8/29/2011,14.8296
6/24/2011,15.7806,,8/30/2011,14.7206
6/27/2011,15.7905,,8/31/2011,14.7256
6/28/2011,15.8598,,9/1/2011,14.5621
6/29/2011,16.266,,9/2/2011,14.1064
6/30/2011,16.5136,,9/6/2011,14.1163
7/1/2011,16.8207,,9/7/2011,14.4135
7/5/2011,16.8207,,9/8/2011,14.2055
7/6/2011,16.7514,,9/9/2011,13.839
7/7/2011,16.9891,,9/12/2011,14.0569
7/8/2011,16.9792,,9/13/2011,14.2451
7/11/2011,16.4938,,9/14/2011,14.7206
7/12/2011,16.3948,,9/15/2011,15.1664
7/13/2011,16.375,,9/16/2011,15.0574
7/14/2011,16.5335,,9/19/2011,14.7305
7/15/2011,16.8108,,9/20/2011,14.7404
7/18/2011,16.6325,,9/21/2011,14.5522
7/19/2011,17.2566,,9/22/2011,13.8687
7/20/2011,17.3557,,9/23/2011,14.2649
7/21/2011,16.9495,,9/26/2011,14.6117
7/22/2011,16.8802,,9/27/2011,15.0277
7/25/2011,16.9693,,9/28/2011,14.7602
7/26/2011,16.9545,,9/29/2011,14.7305
7/27/2011,16.2908,,9/30/2011,14.0074
7/28/2011,16.4047,,10/3/2011,13.7795
7/29/2011,16.0877,,10/4/2011,14.3937
8/1/2011,16.0877,,10/5/2011,15.2357
8/2/2011,15.632,,10/6/2011,15.4041
8/3/2011,15.741,,10/7/2011,15.1367
8/4/2011,14.8544,,10/10/2011,15.949
8/5/2011,14.9187,,10/11/2011,16.0282
8/8/2011,13.8192,,10/12/2011,16.0877
8/9/2011,14.2847,,10/13/2011,16.2066
8/10/2011,13.522,,10/14/2011,16.4641
8/11/2011,14.5819,,10/17/2011,15.8202
8/12/2011,14.7305,,10/18/2011,16.2165
8/15/2011,15.3546,,10/19/2011,15.7509
8/16/2011,15.6518,,10/20/2011,14.9088
8/17/2011,14.0668,,10/21/2011,15.0971
8/18/2011,13.6319,,10/24/2011,15.5527
8/19/2011,13.8687,,10/25/2011,15.4636
8/22/2011,13.8885,,10/26/2011,15.7608
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
10/27/2011,16.1669,,1/4/2012,14.8791
10/28/2011,16.157,,1/5/2012,15.0277
10/31/2011,15.6617,,1/6/2012,15.1961
11/1/2011,14.9881,,1/9/2012,15.4289
11/2/2011,15.3051,,1/10/2012,15.6716
11/3/2011,15.523,,1/11/2012,15.6518
11/4/2011,15.2159,,1/12/2012,15.7905
11/7/2011,15.4041,,1/13/2012,15.7311
11/8/2011,15.4438,,1/17/2012,15.9292
11/9/2011,14.6612,,1/18/2012,16.2363
11/10/2011,14.8197,,1/19/2012,16.4146
11/11/2011,15.206,,1/20/2012,16.5136
11/14/2011,15.1763,,1/23/2012,16.7118
11/15/2011,15.4834,,1/24/2012,16.692
11/16/2011,14.9881,,1/25/2012,16.6325
11/17/2011,14.7801,,1/26/2012,16.5335
11/18/2011,14.7602,,1/27/2012,16.583
11/21/2011,14.7305,,1/30/2012,16.8207
11/22/2011,14.6909,,1/31/2012,17.0684
11/23/2011,14.1659,,2/1/2012,17.2368
11/25/2011,14.0866,,2/2/2012,17.4349
11/28/2011,14.8395,,2/3/2012,17.4944
11/29/2011,14.7999,,2/6/2012,17.4845
11/30/2011,15.6122,,2/7/2012,17.6628
12/1/2011,15.6518,,2/8/2012,17.8807
12/2/2011,15.5527,,2/9/2012,17.8906
12/5/2011,15.7806,,2/10/2012,17.5835
12/6/2011,15.7112,,2/13/2012,17.8114
12/7/2011,15.7509,,2/14/2012,17.8708
12/8/2011,15.3546,,2/15/2012,17.8213
12/9/2011,15.6419,,2/16/2012,18.1482
12/12/2011,15.2754,,2/17/2012,17.9897
12/13/2011,15.0475,,2/21/2012,18.0392
12/14/2011,14.9088,,2/22/2012,16.9891
12/15/2011,14.9088,,2/23/2012,17.2368
12/16/2011,14.889,,2/24/2012,17.2665
12/19/2011,14.5423,,2/27/2012,17.3557
12/20/2011,15.0079,,2/28/2012,17.4151
12/21/2011,14.5621,,2/29/2012,17.1377
12/22/2011,14.6265,,3/1/2012,17.217
12/23/2011,14.7602,,3/2/2012,17.1972
12/27/2011,14.7206,,3/5/2012,16.9495
12/28/2011,14.5374,,3/6/2012,16.6523
12/29/2011,14.6216,,3/7/2012,16.8405
12/30/2011,14.4928,,3/8/2012,17.0486
1/3/2012,14.8345,,3/9/2012,16.7712
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
3/12/2012,16.8009,,5/16/2012,14.8742
3/13/2012,17.0684,,5/17/2012,14.7999
3/14/2012,17.2566,,5/18/2012,14.6017
3/15/2012,17.1873,,5/21/2012,14.8296
3/16/2012,17.1377,,5/22/2012,14.9386
3/19/2012,17.2071,,5/23/2012,12.3729
3/20/2012,16.999,,5/24/2012,12.3332
3/21/2012,17.0585,,5/25/2012,12.3431
3/22/2012,16.8604,,5/29/2012,12.5413
3/23/2012,16.3205,,5/30/2012,12.4422
3/26/2012,16.5434,,5/31/2012,12.2144
3/27/2012,16.5037,,6/1/2012,11.9568
3/28/2012,16.3601,,6/4/2012,11.8874
3/29/2012,16.4443,,6/5/2012,12.0459
3/30/2012,16.4393,,6/6/2012,12.1004
4/2/2012,16.6127,,6/7/2012,12.0162
4/3/2012,16.4542,,6/8/2012,12.0063
4/4/2012,16.3056,,6/11/2012,11.7488
4/5/2012,16.3353,,6/12/2012,11.8577
4/9/2012,16.0679,,6/13/2012,12.1599
4/10/2012,16.0976,,6/14/2012,12.2243
4/11/2012,16.1025,,6/15/2012,12.1846
4/12/2012,16.1124,,6/18/2012,12.3035
4/13/2012,15.9589,,6/19/2012,12.0658
4/16/2012,15.9787,,6/20/2012,12.1846
4/17/2012,16.2264,,6/21/2012,11.8874
4/18/2012,16.0084,,6/22/2012,12.0856
4/19/2012,16.0035,,6/25/2012,11.833
4/20/2012,16.0084,,6/26/2012,11.8131
4/23/2012,15.949,,6/27/2012,12.2144
4/24/2012,16.0282,,6/28/2012,11.8379
4/25/2012,16.266,,6/29/2012,12.3927
4/26/2012,16.375,,7/2/2012,12.2688
4/27/2012,16.2858,,7/3/2012,12.5611
4/30/2012,16.2165,,7/5/2012,12.5115
5/1/2012,16.2462,,7/6/2012,12.4422
5/2/2012,16.0233,,7/9/2012,12.1549
5/3/2012,16.0778,,7/10/2012,12.1846
5/4/2012,15.6617,,7/11/2012,12.1648
5/7/2012,15.6716,,7/12/2012,12.0162
5/8/2012,15.5626,,7/13/2012,12.2044
5/9/2012,15.523,,7/16/2012,12.0757
5/10/2012,15.4041,,7/17/2012,12.0063
5/11/2012,15.2754,,7/18/2012,11.9568
5/14/2012,15.2952,,7/19/2012,12.1153
5/15/2012,15.1961,,7/20/2012,11.8924
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
7/23/2012,11.6893,,9/26/2012,9.9112
7/24/2012,11.4565,,9/27/2012,9.9458
7/25/2012,11.3822,,9/28/2012,9.7626
7/26/2012,11.719,,10/1/2012,9.7031
7/27/2012,11.9122,,10/2/2012,9.8071
7/30/2012,11.7389,,10/3/2012,9.3416
7/31/2012,11.7686,,10/4/2012,9.3762
8/1/2012,11.6794,,10/5/2012,9.5694
8/2/2012,11.3624,,10/8/2012,9.7081
8/3/2012,11.5903,,10/9/2012,9.4703
8/6/2012,11.6893,,10/10/2012,9.3416
8/7/2012,12.036,,10/11/2012,9.2623
8/8/2012,12.1846,,10/12/2012,9.5991
8/9/2012,12.2738,,10/15/2012,9.6685
8/10/2012,12.2936,,10/16/2012,9.8048
8/13/2012,12.2144,,10/17/2012,9.7527
8/14/2012,12.0757,,10/18/2012,9.7081
8/15/2012,12.0955,,10/19/2012,9.4604
8/16/2012,12.1153,,10/22/2012,9.5001
8/17/2012,12.1054,,10/23/2012,9.2623
8/20/2012,12.4422,,10/24/2012,9.1632
8/21/2012,12.2243,,10/25/2012,9.1533
8/22/2012,11.5704,,10/26/2012,9.1533
8/23/2012,11.1346,,10/31/2012,9.1533
8/24/2012,11.1544,,11/1/2012,9.2375
8/27/2012,11.0157,,11/2/2012,9.0642
8/28/2012,10.8087,,11/5/2012,9.2623
8/29/2012,10.778,,11/6/2012,9.4406
8/30/2012,10.5798,,11/7/2012,9.0939
8/31/2012,10.4907,,11/8/2012,9.3614
9/4/2012,10.461,,11/9/2012,9.3217
9/5/2012,10.4213,,11/12/2012,9.2573
9/6/2012,10.4213,,11/13/2012,9.3118
9/7/2012,10.5402,,11/14/2012,9.4901
9/10/2012,10.5144,,11/15/2012,9.4703
9/11/2012,10.5402,,11/16/2012,8.7759
9/12/2012,10.5402,,11/19/2012,9.0444
9/13/2012,10.5303,,11/20/2012,8.9007
9/14/2012,10.7284,,11/21/2012,8.975
9/17/2012,10.5996,,11/23/2012,9.4604
9/18/2012,10.4659,,11/26/2012,9.8517
9/19/2012,10.3401,,11/27/2012,9.6784
9/20/2012,10.4015,,11/28/2012,9.6189
9/21/2012,10.2678,,11/29/2012,9.6288
9/24/2012,10.0647,,11/30/2012,9.5496
9/25/2012,9.8864,,12/3/2012,9.9656
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
12/4/2012,10.2133,,2/11/2013,13.5715
12/5/2012,10.2727,,2/12/2013,13.6607
12/6/2012,10.3916,,2/13/2013,13.6408
12/7/2012,10.3569,,2/14/2013,13.5814
12/10/2012,10.5303,,2/15/2013,13.6805
12/11/2012,10.5695,,2/19/2013,13.6755
12/12/2012,10.4709,,2/20/2013,13.7003
12/13/2012,10.4312,,2/21/2013,13.6904
12/14/2012,10.3322,,2/22/2013,13.7894
12/17/2012,10.1588,,2/25/2013,13.7201
12/18/2012,10.461,,2/26/2013,13.7498
12/19/2012,10.3916,,2/27/2013,13.7894
12/20/2012,10.4014,,2/28/2013,13.8192
12/21/2012,10.3322,,3/1/2013,13.8687
12/24/2012,10.144,,3/4/2013,13.8687
12/26/2012,10.1836,,3/5/2013,13.938
12/27/2012,10.0944,,3/6/2013,14.1857
12/28/2012,9.8765,,3/7/2013,14.0866
12/31/2012,10.0449,,3/8/2013,14.0272
1/2/2013,10.5749,,3/11/2013,14.2352
1/3/2013,10.8374,,3/12/2013,14.1857
1/4/2013,10.8671,,3/13/2013,14.1659
1/7/2013,10.9563,,3/14/2013,14.1262
1/8/2013,10.669,,3/15/2013,14.1758
1/9/2013,10.8275,,3/18/2013,14.0371
1/10/2013,10.9365,,3/19/2013,14.1758
1/11/2013,10.778,,3/20/2013,14.1956
1/14/2013,12.1747,,3/21/2013,14.0074
1/15/2013,13.0465,,3/22/2013,14.0074
1/16/2013,12.4917,,3/25/2013,14.3739
1/17/2013,12.6998,,3/26/2013,14.359
1/18/2013,12.7196,,3/27/2013,14.2055
1/22/2013,12.9969,,3/28/2013,14.1956
1/23/2013,12.9573,,4/1/2013,14.1659
1/24/2013,12.8781,,4/2/2013,14.1213
1/25/2013,13.0366,,4/3/2013,14.0965
1/28/2013,12.9177,,4/4/2013,14.1262
1/29/2013,13.1227,,4/5/2013,14.0866
1/30/2013,13.2446,,4/8/2013,14.0668
1/31/2013,13.1158,,4/9/2013,14.0569
2/1/2013,13.5022,,4/10/2013,14.0767
2/4/2013,13.1455,,4/11/2013,13.9034
2/5/2013,13.2941,,4/12/2013,13.9578
2/6/2013,13.3932,,4/15/2013,13.9083
2/7/2013,13.4031,,4/16/2013,13.9083
2/8/2013,13.5022,,4/17/2013,13.839
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
4/18/2013,13.8192,,6/24/2013,13.2149
4/19/2013,13.2743,,6/25/2013,13.304
4/22/2013,13.1158,,6/26/2013,13.3338
4/23/2013,12.9623,,6/27/2013,13.2149
4/24/2013,13.1753,,6/28/2013,13.2
4/25/2013,13.2149,,7/1/2013,13.1852
4/26/2013,13.2248,,7/2/2013,13.2545
4/29/2013,13.2149,,7/3/2013,13.1852
4/30/2013,13.2743,,7/5/2013,12.9078
5/1/2013,13.205,,7/8/2013,13.309
5/2/2013,13.205,,7/9/2013,13.2347
5/3/2013,13.1852,,7/10/2013,13.205
5/6/2013,13.1653,,7/11/2013,13.2198
5/7/2013,13.1356,,7/12/2013,13.1951
5/8/2013,13.1059,,7/15/2013,13.0227
5/9/2013,13.1951,,7/16/2013,12.8979
5/10/2013,13.3238,,7/17/2013,12.7592
5/13/2013,13.3932,,7/18/2013,12.9969
5/14/2013,13.3437,,7/19/2013,13.0168
5/15/2013,13.3238,,7/22/2013,12.8979
5/16/2013,13.304,,7/23/2013,12.7592
5/17/2013,13.2743,,7/24/2013,12.7939
5/20/2013,13.2842,,7/25/2013,12.8583
5/21/2013,13.2644,,7/26/2013,12.8186
5/22/2013,13.2446,,7/29/2013,12.7493
5/23/2013,13.2248,,7/30/2013,12.7394
5/24/2013,13.2149,,7/31/2013,12.5413
5/28/2013,13.2347,,8/1/2013,12.8335
5/29/2013,13.2347,,8/2/2013,13.5517
5/30/2013,13.1455,,8/5/2013,13.5517
5/31/2013,13.2297,,8/6/2013,13.6012
6/3/2013,13.3238,,8/7/2013,13.5814
6/4/2013,13.2941,,8/8/2013,13.621
6/5/2013,13.304,,8/9/2013,13.6111
6/6/2013,13.3635,,8/12/2013,13.6012
6/7/2013,13.3635,,8/13/2013,13.5913
6/10/2013,13.2941,,8/14/2013,13.5913
6/11/2013,13.2446,,8/15/2013,13.5765
6/12/2013,13.2446,,8/16/2013,13.6904
6/13/2013,13.3238,,8/19/2013,13.6607
6/14/2013,13.2644,,8/20/2013,13.6309
6/17/2013,13.2842,,8/21/2013,13.6607
6/18/2013,13.3536,,8/22/2013,13.6656
6/19/2013,13.2842,,8/23/2013,13.6805
6/20/2013,13.2396,,8/26/2013,13.6706
6/21/2013,13.2248,,8/27/2013,13.6458
Please note that these closing prices reflect the Cumulative Split-Adjusted Price.,,,,
8/28/2013,13.6508,,,
8/29/2013,13.621,,,
8/30/2013,13.6408,,,
9/3/2013,13.6408,,,
9/4/2013,13.6805,,,
9/5/2013,13.6953,,,
9/6/2013,13.7102,,,
9/9/2013,13.7102,,,
9/10/2013,13.7201,,,
9/11/2013,13.7201,,,
9/12/2013,13.7201,,,
9/13/2013,13.7201,,,
9/16/2013,13.7201,,,
9/17/2013,13.7201,,,
9/18/2013,13.735,,,
9/19/2013,13.735,,,
9/20/2013,13.7498,,,
9/23/2013,13.7449,,,
9/24/2013,13.7449,,,
9/25/2013,13.73,,,
9/26/2013,13.73,,,
9/27/2013,13.6508,,,
9/30/2013,13.622,,,
10/1/2013,13.7102,,,
10/2/2013,13.7003,,,
10/3/2013,13.7003,,,
10/4/2013,13.7102,,,
10/7/2013,13.7102,,,
10/8/2013,13.7003,,,
10/9/2013,13.7003,,,
10/10/2013,13.7052,,,
10/11/2013,13.7151,,,
10/14/2013,13.7151,,,
10/15/2013,13.7003,,,
10/16/2013,13.7191,,,
10/17/2013,13.7201,,,
10/18/2013,13.7003,,,
10/21/2013,13.7201,,,
10/22/2013,13.7151,,,
10/23/2013,13.7102,,,
10/24/2013,13.7201,,,
10/25/2013,13.7102,,,
10/28/2013,13.7003,,,
10/29/2013,13.73,,,
