"date","calculated_market_cap","expected_market_cap","sp500_market_cap_calc_ratio","available_data_prop"
"2017-07-18","22825249687732.53","20848057848221.46","1.095","0.990"
"2017-07-17","22799588038234.76","20835602950843.62","1.094","0.990"
"2017-07-14","22800670783660.68","20836704404353.23","1.094","0.990"
"2017-07-13","22693071574721.46","20739776495508.00","1.094","0.990"
"2017-07-12","22651768304003.09","20700971441092.69","1.094","0.990"
"2017-07-11","22484840212808.10","20550834855014.24","1.094","0.990"
"2017-07-10","22500456763937.01","20566933021693.08","1.094","0.990"
"2017-07-07","22473478567722.78","20547869403257.61","1.094","0.990"
"2017-07-06","22324227083394.19","20417135344386.82","1.093","0.990"
"2017-07-05","22526940338013.99","20610228617339.86","1.093","0.990"
"2017-07-03","22480774859324.02","20580319918194.44","1.092","0.990"
"2017-06-30","22456685931767.19","20532872690088.38","1.094","0.990"
"2017-06-29","22443620632734.14","20501438901468.12","1.095","0.990"
"2017-06-28","22647967889910.07","20679281279672.78","1.095","0.990"
"2017-06-27","22445336230615.57","20498727631290.63","1.095","0.990"
"2017-06-26","22635283502397.85","20665555474399.24","1.095","0.990"
"2017-06-23","22639526209606.36","20659031480534.66","1.096","0.990"
"2017-06-22","22597129516785.44","20626835147176.98","1.096","0.990"
"2017-06-21","22607265838706.44","20636239865605.14","1.096","0.990"
"2017-06-20","22605565221103.68","20648271127017.75","1.095","0.990"
"2017-06-19","22827560897159.24","20787477905193.20","1.098","0.998"
"2017-06-16","22576319542361.83","20615396976115.70","1.095","0.990"
"2017-06-15","22579788085628.04","20609550799795.49","1.096","0.990"
"2017-06-14","22637913914352.62","20655811847198.89","1.096","0.990"
"2017-06-13","22659254433094.00","20676400555109.20","1.096","0.990"
"2017-06-12","22551131212096.86","20583539551530.20","1.096","0.990"
"2017-06-09","22578846644231.99","20603704623475.28","1.096","0.990"
"2017-06-08","22633106388251.07","20620819516470.68","1.098","0.990"
"2017-06-07","22624968135862.27","20615312248922.65","1.097","0.990"
"2017-06-06","22584574091615.34","20583031188371.92","1.097","0.990"
"2017-06-05","22655323360705.14","20640391498064.42","1.098","0.990"
"2017-06-02","22671097053819.69","20665555474399.24","1.097","0.990"
"2017-06-01","22586672936783.81","20589216273464.32","1.097","0.992"
"2017-05-31","22405311231739.94","20434504418961.36","1.096","0.990"
"2017-05-30","22420925163847.33","20443909137389.53","1.097","0.990"
"2017-05-26","22442107268107.15","20468564750566.07","1.096","0.990"
"2017-05-25","22431938831343.15","20462210211087.58","1.096","0.990"
"2017-05-24","22320261882393.80","20371721568913.88","1.096","0.990"
"2017-05-23","22258001853104.02","20321139434665.11","1.095","0.990"
"2017-05-22","22214353233349.89","20283859469724.64","1.095","0.990"
"2017-05-19","22095248160445.37","20179729749470.46","1.095","0.990"
"2017-05-18","21951218397234.52","20044081513402.96","1.095","0.990"
"2017-05-17","21864011814262.42","19970453582645.54","1.095","0.990"
"2017-05-16","22264184900127.29","20340203053100.58","1.095","0.990"
"2017-05-15","22276287074726.77","20354183039953.26","1.094","0.990"
"2017-05-12","22173480729143.46","20257424585494.12","1.095","0.990"
"2017-05-11","22203839206662.06","20287418011832.60","1.094","0.990"
"2017-05-10","22251695351341.16","20331391425023.74","1.094","0.990"
"2017-05-09","22229688338858.52","20308430355708.13","1.095","0.990"
"2017-05-08","22249350086988.74","20329273245197.58","1.094","0.990"
"2017-05-05","22243925282242.77","20328510700460.16","1.094","0.990"
"2017-05-04","22168461145910.97","20245732232853.70","1.095","0.990"
"2017-05-03","22147451655040.33","20233955153020.24","1.095","0.990"
"2017-05-02","22167598453064.98","20259712219706.38","1.094","0.990"
"2017-05-01","22137914321526.76","20235649696881.16","1.094","0.990"
"2017-04-28","22094539017208.91","20200657366152.94","1.094","0.990"
"2017-04-27","22105668852227.25","20239377693375.21","1.092","0.990"
"2017-04-26","22086581511385.51","20228193703893.07","1.092","0.990"
"2017-04-25","22096498520884.35","20238022058286.47","1.092","0.990"
"2017-04-24","21962548084095.89","20115506537141.19","1.092","0.990"
"2017-04-21","21721244217459.64","19899791103644.73","1.092","0.990"
"2017-04-20","21783838023653.48","19960371046673.00","1.091","0.990"
"2017-04-19","21622177207239.15","19810658096559.78","1.091","0.990"
"2017-04-18","21655074886666.30","19844718428164.49","1.091","0.990"
"2017-04-17","21715732442567.34","19902502373822.22","1.091","0.990"
"2017-04-13","21525432056545.82","19732539624570.89","1.091","0.990"
"2017-04-12","21667321999528.44","19867933679059.24","1.091","0.990"
"2017-04-11","21741466155151.94","19942917244905.42","1.090","0.990"
"2017-04-10","21772612227705.56","19971555036155.14","1.090","0.990"
"2017-04-07","21756037684800.20","19957829230881.60","1.090","0.990"
"2017-04-06","21775044801336.27","19974351033525.67","1.090","0.990"
"2017-04-05","21738810385679.50","19935884887882.55","1.090","0.990"
"2017-04-04","21805771355053.40","19996973194069.10","1.090","0.990"
"2017-04-03","21794155920515.13","19985789204586.96","1.090","0.990"
"2017-03-31","21832934916267.37","20018663355489.01","1.091","0.988"
"2017-03-30","21918242915103.32","20063907676575.85","1.092","0.988"
"2017-03-29","21857461099567.44","20005191731794.61","1.093","0.988"
"2017-03-28","21825395167531.20","19983501570374.70","1.092","0.988"
"2017-03-27","21672880417356.33","19839634796581.70","1.092","0.988"
"2017-03-24","21693806748496.49","19859884595719.82","1.092","0.988"
"2017-03-23","21714068510490.57","19876660579943.03","1.092","0.988"
"2017-03-22","21743924309354.15","19897757651011.61","1.093","0.988"
"2017-03-21","21704792968965.14","19860223504492.00","1.093","0.988"
"2017-03-20","21989595816540.22","20109745088014.02","1.093","0.992"
"2017-03-17","22008357934774.97","20150244686290.26","1.092","0.988"
"2017-03-16","22038806744079.10","20176764297713.83","1.092","0.988"
"2017-03-15","22064764137349.12","20209638448615.88","1.092","0.988"
"2017-03-14","21879228674409.25","20041793879190.71","1.092","0.986"
"2017-03-13","21961020550006.20","20109745088014.02","1.092","0.988"
"2017-03-10","21928494052565.71","20102373822218.98","1.091","0.988"
"2017-03-09","21858916908527.01","20036879701994.01","1.091","0.988"
"2017-03-08","21836756386101.34","20020866262508.22","1.091","0.988"
"2017-03-07","21880764409062.90","20066703673946.39","1.090","0.988"
"2017-03-06","21939651452882.48","20125334891534.58","1.090","0.988"
"2017-03-03","22011172749009.13","20191506829303.92","1.090","0.988"
"2017-03-02","22002233183668.63","20181339566138.34","1.090","0.988"
"2017-03-01","22132675061897.42","20300296545175.66","1.090","0.990"
"2017-02-28","21835857899992.99","20026458257249.29","1.090","0.990"
"2017-02-27","21918636198156.08","20078226572200.72","1.092","0.990"
"2017-02-24","21870798989038.50","20057807318676.50","1.090","0.988"
"2017-02-23","21842191932641.10","20027898619531.08","1.091","0.988"
"2017-02-22","21834947566763.83","20019510627419.48","1.091","0.988"
"2017-02-21","21854606440785.48","20041200788839.39","1.090","0.988"
"2017-02-17","21724656568468.75","19920718720327.22","1.091","0.988"
"2017-02-16","21678761471454.44","19887336206266.89","1.090","0.988"
"2017-02-15","21696963768294.54","19904535826455.34","1.090","0.988"
"2017-02-14","21596357265863.73","19805659192170.04","1.090","0.988"
"2017-02-13","21512698450906.03","19726608721057.63","1.091","0.988"
"2017-02-10","21402477291039.05","19623665181506.10","1.091","0.988"
"2017-02-09","21327304029424.29","19553934701628.81","1.091","0.988"
"2017-02-08","21207037457242.59","19442094806807.40","1.091","0.988"
"2017-02-07","21187773665251.02","19428623183112.99","1.091","0.988"
"2017-02-06","21174397952437.73","19424217369074.58","1.090","0.988"
"2017-02-03","21215516749470.59","19465394784895.19","1.090","0.988"
"2017-02-02","21069841878600.97","19325001826017.09","1.090","0.988"
"2017-02-01","21061397705135.54","19313987290921.05","1.090","0.988"
"2017-01-31","21064668387234.66","19308225841793.88","1.091","0.988"
"2017-01-30","21091788051923.00","19325425461982.32","1.091","0.988"
"2017-01-27","21231110523584.31","19442264261193.48","1.092","0.988"
"2017-01-26","21261745130171.44","19459124972609.74","1.093","0.988"
"2017-01-25","21277224252100.44","19473443868234.60","1.093","0.988"
"2017-01-24","21109759493401.06","19318393104959.46","1.093","0.988"
"2017-01-23","20974061059366.90","19192403768899.28","1.093","0.988"
"2017-01-20","21009806851792.52","19244172083850.70","1.092","0.988"
"2017-01-19","20938939446803.57","19179609962749.26","1.092","0.988"
"2017-01-18","21014753591585.59","19249086261047.40","1.092","0.988"
"2017-01-17","20977843590396.10","19215195383828.79","1.092","0.988"
"2017-01-13","21036660605031.77","19272386239135.20","1.092","0.988"
"2017-01-12","20997164797999.33","19236800818055.66","1.092","0.988"
"2017-01-11","21039459100937.38","19278147688262.36","1.091","0.988"
"2017-01-10","20976816035412.73","19223752830326.49","1.091","0.988"
"2017-01-09","20976862877532.99","19223752830326.49","1.091","0.988"
"2017-01-06","21044521420881.59","19292212402308.08","1.091","0.988"
"2017-01-05","20962183986398.27","19224600102256.96","1.090","0.988"
"2017-01-04","20994255139396.77","19239427361040.10","1.091","0.990"
"2017-01-03","20866958723024.76","19129959827623.99","1.091","0.986"
"2016-12-30","20706887678787.74","18968978160835.58","1.092","0.986"
"2016-12-29","20809013430781.35","19057348623183.12","1.092","0.986"
"2016-12-28","20817338917057.59","19062940617924.18","1.092","0.986"
"2016-12-27","20987547627034.66","19223583375940.40","1.092","0.986"
"2016-12-23","20942028194061.93","19180457234679.72","1.092","0.986"
"2016-12-22","20918833912025.12","19156479439047.55","1.092","0.986"
"2016-12-21","20962385394220.85","19192234314513.18","1.092","0.986"
"2016-12-20","21015264607173.85","19239512088233.15","1.092","0.986"
"2016-12-19","20937791377116.38","19169781608355.86","1.092","0.986"
"2016-12-16","20897995584250.27","19131993280257.10","1.092","0.986"
"2016-12-15","20943932114558.00","19165545248703.53","1.093","0.986"
"2016-12-14","20870618726369.58","19091408954787.82","1.093","0.986"
"2016-12-13","21030013589944.88","19247645898765.61","1.093","0.986"
"2016-12-12","20892908032092.08","19122588561828.94","1.093","0.986"
"2016-12-09","20920599465312.18","19144363450441.90","1.093","0.986"
"2016-12-08","20793216253579.46","19031337374917.83","1.093","0.986"
"2016-12-07","20748313322712.70","18990329413483.31","1.093","0.986"
"2016-12-06","20475163312631.82","18743603827331.82","1.092","0.986"
"2016-12-05","20409277351475.34","18679888978160.84","1.093","0.986"
"2016-12-02","20280959215602.87","18571777079833.46","1.092","0.986"
"2016-12-01","20280778748828.80","18564405814038.42","1.092","0.990"
"2016-11-30","20352169957337.01","18629899934263.39","1.092","0.986"
"2016-11-29","20444836000179.33","18679465342195.60","1.095","0.986"
"2016-11-28","20413442323304.22","18654555547439.92","1.094","0.986"
"2016-11-25","20513676732192.82","18753093272953.04","1.094","0.986"
"2016-11-23","20435263965687.35","18679973705353.88","1.094","0.986"
"2016-11-22","20427120808132.47","18664892264991.60","1.094","0.986"
"2016-11-21","20384729158957.06","18624562121101.45","1.095","0.986"
"2016-11-18","20231578272058.22","18486626250821.71","1.094","0.986"
"2016-11-17","20288400824998.99","18530853845592.00","1.095","0.986"
"2016-11-16","20193006358385.14","18444601563070.63","1.095","0.986"
"2016-11-15","20218100272265.71","18473832444671.68","1.094","0.986"
"2016-11-14","20057195261222.11","18336659119129.36","1.094","0.986"
"2016-11-11","20076688774198.94","18338777298955.52","1.095","0.986"
"2016-11-10","20106652373103.52","18364449638448.62","1.095","0.986"
"2016-11-09","20100086574589.30","18328694762982.98","1.097","0.986"
"2016-11-08","19899019400109.51","18127891315462.72","1.098","0.986"
"2016-11-07","19816698068413.69","18059770652253.30","1.097","0.986"
"2016-11-04","19385178916066.72","17667144839675.70","1.097","0.986"
"2016-11-03","19422619202647.66","17696629902855.89","1.098","0.986"
"2016-11-02","19512794056812.41","17775256738003.07","1.098","0.986"
"2016-11-01","19652744146995.27","17892010810021.18","1.098","0.988"
"2016-10-31","19790894573771.98","18014272149587.32","1.099","0.986"
"2016-10-28","19803815266152.60","18016475056606.53","1.099","0.986"
"2016-10-27","19863242689170.36","18072649185596.38","1.099","0.986"
"2016-10-26","19925349012613.59","18126789861953.10","1.099","0.986"
"2016-10-25","19964265215768.42","18158393104959.46","1.099","0.986"
"2016-10-24","20047557048609.03","18227615221678.48","1.100","0.986"
"2016-10-21","19940947826521.93","18141447666350.16","1.099","0.986"
"2016-10-20","19932997596366.64","18142972755825.00","1.099","0.986"
"2016-10-19","19963322929673.35","18167967277773.72","1.099","0.986"
"2016-10-18","19918524406124.23","18128230224234.90","1.099","0.986"
"2016-10-17","19791546127517.73","18017237601343.95","1.098","0.986"
"2016-10-14","19848552768619.97","18072140822438.10","1.098","0.986"
"2016-10-13","19842687477779.57","18068497553137.10","1.098","0.986"
"2016-10-12","19908113430045.30","18124671682126.94","1.098","0.986"
"2016-10-11","19883153993496.38","18103913519830.55","1.098","0.986"
"2016-10-10","20128056846429.12","18332083850704.84","1.098","0.986"
"2016-10-07","20029999447500.53","18248034475202.69","1.098","0.986"
"2016-10-06","20092290533653.27","18307597691914.40","1.097","0.986"
"2016-10-05","20086073714285.98","18298786063837.56","1.098","0.986"
"2016-10-04","20006377550762.34","18220498137462.57","1.098","0.986"
"2016-10-03","20099056426768.39","18311240961215.40","1.098","0.986"
"2016-09-30","20166416685882.10","18371143086699.29","1.098","0.988"
"2016-09-29","19970323499358.97","18225920677817.55","1.096","0.986"
"2016-09-28","20155388371395.70","18397408516543.72","1.096","0.986"
"2016-09-27","20058686149361.74","18300480607698.49","1.096","0.986"
"2016-09-26","19924813933444.44","18183302899715.14","1.096","0.986"
"2016-09-23","20110469995994.67","18340810751588.64","1.096","0.986"
"2016-09-22","20235043233948.58","18446635015703.74","1.097","0.988"
"2016-09-21","20091466525063.45","18327508582280.33","1.096","0.986"
"2016-09-20","19884499993183.67","18129585859323.64","1.097","0.986"
"2016-09-19","19875141938759.61","18124163318968.66","1.097","0.986"
"2016-09-16","19877472606544.44","18124502227740.85","1.097","0.986"
"2016-09-15","19951501441229.76","18193131254108.54","1.097","0.986"
"2016-09-14","19753249302710.55","18011052516251.55","1.097","0.986"
"2016-09-13","19764159465022.73","18021643415382.37","1.097","0.986"
"2016-09-12","20053022888759.31","18292939887517.35","1.096","0.986"
"2016-09-09","19764270758639.80","18028336863633.04","1.096","0.986"
"2016-09-08","20249355470062.11","18481542619238.92","1.096","0.986"
"2016-09-07","20357788849556.93","18522720035059.53","1.099","0.988"
"2016-09-06","20351298499710.47","18525431305237.02","1.099","0.986"
"2016-09-02","20269915457487.64","18470358629756.77","1.097","0.982"
"2016-09-01","20186384824045.83","18393087429698.34","1.097","0.982"
"2016-08-31","20184687184617.33","18393849974435.76","1.097","0.982"
